,DocID,Dialogue,Model,Summary,PredE,PredE_text,SubjObjE,SubjObjE_text,OutE,OutE_text,CorefE,CorefE_text,GramE,GramE_text,CircE,CircE_text,LinkE,LinkE_text,OthE,OthE_text,w/ Error
644,13821847,"George: What have you gotten for Christmas?
Jacob: I got a punchbag. 
Jenny: I got training shoes.
George: Sporty team :P
Jenny: What did you get?
George: A cooking pot :-)
Jacob: Your wife wants you to help her in the kitchen?
George: It's me who is normally cooking.
George: I really like it :P
George: Jenny gave me this pot, it's amazing and has life long guarantee. 
Jacob: Cool
Jenny: I wish my Michael was a better cook.
Jenny: I think it's really sexy when a guy can cook well. ",BART,Jacob got a punchbag for Christmas. Jenny got training shoes. George got a cooking pot.,no,,no,,no,,no,,no,,no,,no,,no,,0
645,13821847,"George: What have you gotten for Christmas?
Jacob: I got a punchbag. 
Jenny: I got training shoes.
George: Sporty team :P
Jenny: What did you get?
George: A cooking pot :-)
Jacob: Your wife wants you to help her in the kitchen?
George: It's me who is normally cooking.
George: I really like it :P
George: Jenny gave me this pot, it's amazing and has life long guarantee. 
Jacob: Cool
Jenny: I wish my Michael was a better cook.
Jenny: I think it's really sexy when a guy can cook well. ",UniLM,"Jacob got a punchbag , Jenny got training shoes and a cooking pot from George ' s wife .",no,,no,,yes,from George ' s wife,no,,no,,no,,no,,no,,1
646,13821847,"George: What have you gotten for Christmas?
Jacob: I got a punchbag. 
Jenny: I got training shoes.
George: Sporty team :P
Jenny: What did you get?
George: A cooking pot :-)
Jacob: Your wife wants you to help her in the kitchen?
George: It's me who is normally cooking.
George: I really like it :P
George: Jenny gave me this pot, it's amazing and has life long guarantee. 
Jacob: Cool
Jenny: I wish my Michael was a better cook.
Jenny: I think it's really sexy when a guy can cook well. ",MV-BART,Jacob got a punchbag for Christmas and Jenny got training shoes. George got a cooking pot for his wife.,no,,no,,yes,for his wife,no,,no,,no,,no,,no,,1
647,13821847,"George: What have you gotten for Christmas?
Jacob: I got a punchbag. 
Jenny: I got training shoes.
George: Sporty team :P
Jenny: What did you get?
George: A cooking pot :-)
Jacob: Your wife wants you to help her in the kitchen?
George: It's me who is normally cooking.
George: I really like it :P
George: Jenny gave me this pot, it's amazing and has life long guarantee. 
Jacob: Cool
Jenny: I wish my Michael was a better cook.
Jenny: I think it's really sexy when a guy can cook well. ",CODS,George got a cooking pot and Jenny got training shoes for Christmas.,no,,no,,no,,no,,no,,no,,no,,no,,0
648,13730348,"Susan: Will you be home tomorrow?
Rob: Why do you ask?
Susan: We could have dinner together if you have time after work
Rob: Sure! Sounds great
Susan: Fantastic! I will cook something special then!",BART,Susan and Rob will meet for dinner tomorrow. Susan will cook something special.,no,,no,,no,,no,,no,,no,,no,,no,,0
649,13730348,"Susan: Will you be home tomorrow?
Rob: Why do you ask?
Susan: We could have dinner together if you have time after work
Rob: Sure! Sounds great
Susan: Fantastic! I will cook something special then!",UniLM,Susan and Rob will have dinner together tomorrow .,no,,no,,no,,no,,no,,no,,no,,no,,0
650,13730348,"Susan: Will you be home tomorrow?
Rob: Why do you ask?
Susan: We could have dinner together if you have time after work
Rob: Sure! Sounds great
Susan: Fantastic! I will cook something special then!",MV-BART,Rob will be home tomorrow. Susan will cook something special for him.,no,,no,,no,,no,,no,,no,,no,,no,,0
651,13730348,"Susan: Will you be home tomorrow?
Rob: Why do you ask?
Susan: We could have dinner together if you have time after work
Rob: Sure! Sounds great
Susan: Fantastic! I will cook something special then!",CODS,Rob will be home tomorrow after work. They will have dinner together after work. Susan will cook something special.,no,,no,,no,,no,,no,,no,,no,,no,,0
652,13716296,"Shelly: This year I'm volunteering at the food shelter!
Tracy: Good 4 u!
Jody: Gr8!
Shelly: How about u? Any volunteer work?
Tracy: Nah. Not into that.
Jody: Sure! Every year I do some charity 4 Xmas :)",BART,Shelly is volunteering at the food shelter this year. Jody does charity work every year during Christmas. Tracy is not into that.,no,,no,,no,,no,,no,,no,,no,,no,,0
653,13716296,"Shelly: This year I'm volunteering at the food shelter!
Tracy: Good 4 u!
Jody: Gr8!
Shelly: How about u? Any volunteer work?
Tracy: Nah. Not into that.
Jody: Sure! Every year I do some charity 4 Xmas :)",UniLM,This year Shelly is volunteering at the food shelter .,no,,no,,no,,no,,no,,no,,no,,no,,0
654,13716296,"Shelly: This year I'm volunteering at the food shelter!
Tracy: Good 4 u!
Jody: Gr8!
Shelly: How about u? Any volunteer work?
Tracy: Nah. Not into that.
Jody: Sure! Every year I do some charity 4 Xmas :)",MV-BART,Shelly is volunteering at the food shelter this year. Jody will do some charity work for Christmas. Tracy is not into that.,no,,no,,no,,no,,no,,no,,no,,no,,0
655,13716296,"Shelly: This year I'm volunteering at the food shelter!
Tracy: Good 4 u!
Jody: Gr8!
Shelly: How about u? Any volunteer work?
Tracy: Nah. Not into that.
Jody: Sure! Every year I do some charity 4 Xmas :)",CODS,Shelly is volunteering at the food shelter this year. Jody does charity work every year.,no,,no,,no,,no,,no,,no,,no,,no,,0
656,13829438,"Rachel: I'm at the hospital, my aunt was in an accident...
Jessica: oh my God, is she alright?!
Rachel: Yes, she's bruised but she's fine
Rachel: Thank God...
Jessica: I'm so sorry, what happened?
Rachel: Some jackass was speeding and didn't see the red light...
Jessica: Did they catch him?
Rachel: Yes, he's gonna pay for the rehabilitation
Jessica: Better than nothing I suppose
Jessica: Give you aunt a hug from me, please (a light one :D)
Rachel: I will, thanks :*",BART,Rachel's aunt was in an accident. Some idiot was speeding and didn't see the red light. He will pay for the rehabilitation.,no,,yes,idiot,no,,no,,no,,no,,no,,no,,1
657,13829438,"Rachel: I'm at the hospital, my aunt was in an accident...
Jessica: oh my God, is she alright?!
Rachel: Yes, she's bruised but she's fine
Rachel: Thank God...
Jessica: I'm so sorry, what happened?
Rachel: Some jackass was speeding and didn't see the red light...
Jessica: Did they catch him?
Rachel: Yes, he's gonna pay for the rehabilitation
Jessica: Better than nothing I suppose
Jessica: Give you aunt a hug from me, please (a light one :D)
Rachel: I will, thanks :*",UniLM,Rachel is at the hospital because her aunt was in an accident . She ' s fine . The accident was caught and he will pay for the rehabilitation .,no,,no,,no,,no,,no,,no,,no,,no,,0
658,13829438,"Rachel: I'm at the hospital, my aunt was in an accident...
Jessica: oh my God, is she alright?!
Rachel: Yes, she's bruised but she's fine
Rachel: Thank God...
Jessica: I'm so sorry, what happened?
Rachel: Some jackass was speeding and didn't see the red light...
Jessica: Did they catch him?
Rachel: Yes, he's gonna pay for the rehabilitation
Jessica: Better than nothing I suppose
Jessica: Give you aunt a hug from me, please (a light one :D)
Rachel: I will, thanks :*",MV-BART,"Rachel's aunt was in an accident, but she's fine. Some jackass was speeding and didn't see the red light. He will pay for the rehabilitation of her aunt.",no,,no,,no,,no,,no,,no,,no,,no,,0
659,13829438,"Rachel: I'm at the hospital, my aunt was in an accident...
Jessica: oh my God, is she alright?!
Rachel: Yes, she's bruised but she's fine
Rachel: Thank God...
Jessica: I'm so sorry, what happened?
Rachel: Some jackass was speeding and didn't see the red light...
Jessica: Did they catch him?
Rachel: Yes, he's gonna pay for the rehabilitation
Jessica: Better than nothing I suppose
Jessica: Give you aunt a hug from me, please (a light one :D)
Rachel: I will, thanks :*",CODS,"Rachel is at the hospital with her aunt, who had an accident. She's bruised but fine. She will give her a hug.",no,,no,,no,,yes,She,no,,no,,no,,no,,1
660,13864921,"Jeff: Do you know guys anything about the agreement?
Vladimir: the most important is that they decided it's neither a sea nor a lake
Vladimir: so it will have a special legal status
Tanya: and they will completely divide the seabed up
Jeff: sure, it's rich in resources
Donald: yeah, mostly gas and oil
Vladimir: and ""between 80-90% of the world's caviar is sourced from the Caspian""!!!
Jeff: hahaha, right!",BART,The Caspian Sea will have a special legal status. It's rich in resources.,no,,no,,no,,no,,no,,no,,no,,no,,0
661,13864921,"Jeff: Do you know guys anything about the agreement?
Vladimir: the most important is that they decided it's neither a sea nor a lake
Vladimir: so it will have a special legal status
Tanya: and they will completely divide the seabed up
Jeff: sure, it's rich in resources
Donald: yeah, mostly gas and oil
Vladimir: and ""between 80-90% of the world's caviar is sourced from the Caspian""!!!
Jeff: hahaha, right!",UniLM,"The agreement was decided that the seabed is neither a sea nor a lake . It ' s rich in resources , gas and oil , and the Caspian Sea .",no,,yes,seabed,no,,no,,yes,was decided,yes,and the Caspian Sea,no,,no,,1
662,13864921,"Jeff: Do you know guys anything about the agreement?
Vladimir: the most important is that they decided it's neither a sea nor a lake
Vladimir: so it will have a special legal status
Tanya: and they will completely divide the seabed up
Jeff: sure, it's rich in resources
Donald: yeah, mostly gas and oil
Vladimir: and ""between 80-90% of the world's caviar is sourced from the Caspian""!!!
Jeff: hahaha, right!",MV-BART,"Jeff, Vladimir, Tanya and Donald are talking about the Caspian agreement.",no,,no,,yes,the Caspian agreement.,no,,no,,no,,no,,no,,1
663,13864921,"Jeff: Do you know guys anything about the agreement?
Vladimir: the most important is that they decided it's neither a sea nor a lake
Vladimir: so it will have a special legal status
Tanya: and they will completely divide the seabed up
Jeff: sure, it's rich in resources
Donald: yeah, mostly gas and oil
Vladimir: and ""between 80-90% of the world's caviar is sourced from the Caspian""!!!
Jeff: hahaha, right!",CODS,"The agreement gives Caspian Sea a special legal status. They will divide the seabed up. The Caspian Sea is rich in resources, including oil, gas and caviar.",no,,no,,no,,no,,no,,no,,no,,no,,0
664,13828022-1,"Steph: <file_photo>
Steph: and what d'you think?
Sharon: hey! it is superb! I love the lamps in particular
Steph: ikea
Steph: wasn't sure about the colour scheme but the lamps decided
Sharon: copper is very much in
Steph: still need proper hangers, preferably from copper
Sharon: not too expensive?
Steph: not made of copper, but copper coloured
Sharon: but of course, stupid me
Sharon: where can you get them?
Steph: dunno!",BART,Sharon loves the lamps Steph bought at Ikea. Steph needs proper hangers from copper.,no,,no,,no,,no,,no,,no,,no,,no,,0
665,13828022-1,"Steph: <file_photo>
Steph: and what d'you think?
Sharon: hey! it is superb! I love the lamps in particular
Steph: ikea
Steph: wasn't sure about the colour scheme but the lamps decided
Sharon: copper is very much in
Steph: still need proper hangers, preferably from copper
Sharon: not too expensive?
Steph: not made of copper, but copper coloured
Sharon: but of course, stupid me
Sharon: where can you get them?
Steph: dunno!",UniLM,Sharon loves the ikea lamps . Steph wants to buy Copper lamp hangers .,no,,no,,no,,no,,no,,no,,no,,no,,0
666,13828022-1,"Steph: <file_photo>
Steph: and what d'you think?
Sharon: hey! it is superb! I love the lamps in particular
Steph: ikea
Steph: wasn't sure about the colour scheme but the lamps decided
Sharon: copper is very much in
Steph: still need proper hangers, preferably from copper
Sharon: not too expensive?
Steph: not made of copper, but copper coloured
Sharon: but of course, stupid me
Sharon: where can you get them?
Steph: dunno!",MV-BART,Sharon loves the lamps Steph bought at Ikea. She wants to get some hangers from copper.,no,,no,,no,,no,,no,,no,,no,,no,,0
667,13828022-1,"Steph: <file_photo>
Steph: and what d'you think?
Sharon: hey! it is superb! I love the lamps in particular
Steph: ikea
Steph: wasn't sure about the colour scheme but the lamps decided
Sharon: copper is very much in
Steph: still need proper hangers, preferably from copper
Sharon: not too expensive?
Steph: not made of copper, but copper coloured
Sharon: but of course, stupid me
Sharon: where can you get them?
Steph: dunno!",CODS,"Sharon loves the colour scheme of the lamps Steph bought at IKEA, but she still needs proper hangers made of copper.",no,,no,,no,,yes,she,no,,no,,no,,no,,1
668,13682248,"Steve: hiya the dishwasher has turned up
Mum: good did they install it for you
Steve: yes they did a good job
Steve: <file_photo>
Mum: looks really nice
Steve: yes it does its nice and quiet
Mum: is it a 12 place setting one?
Steve: I think so, not that I ever have 12 for dinner lol
Mum: not but you dont have to put it on every day
Steve: no every other
Mum: yes I'm glad you are pleased with it xx
Steve: I am thanks mum xxx",BART,Steve has a new dishwasher.,no,,no,,no,,no,,no,,no,,no,,no,,0
669,13682248,"Steve: hiya the dishwasher has turned up
Mum: good did they install it for you
Steve: yes they did a good job
Steve: <file_photo>
Mum: looks really nice
Steve: yes it does its nice and quiet
Mum: is it a 12 place setting one?
Steve: I think so, not that I ever have 12 for dinner lol
Mum: not but you dont have to put it on every day
Steve: no every other
Mum: yes I'm glad you are pleased with it xx
Steve: I am thanks mum xxx",UniLM,Steve has a new dishwasher and installed it for him .,yes,and installed,no,,no,,no,,no,,no,,no,,no,,1
670,13682248,"Steve: hiya the dishwasher has turned up
Mum: good did they install it for you
Steve: yes they did a good job
Steve: <file_photo>
Mum: looks really nice
Steve: yes it does its nice and quiet
Mum: is it a 12 place setting one?
Steve: I think so, not that I ever have 12 for dinner lol
Mum: not but you dont have to put it on every day
Steve: no every other
Mum: yes I'm glad you are pleased with it xx
Steve: I am thanks mum xxx",MV-BART,Steve's new dishwasher has been installed and he's pleased with it.,no,,no,,no,,no,,no,,no,,no,,no,,0
671,13682248,"Steve: hiya the dishwasher has turned up
Mum: good did they install it for you
Steve: yes they did a good job
Steve: <file_photo>
Mum: looks really nice
Steve: yes it does its nice and quiet
Mum: is it a 12 place setting one?
Steve: I think so, not that I ever have 12 for dinner lol
Mum: not but you dont have to put it on every day
Steve: no every other
Mum: yes I'm glad you are pleased with it xx
Steve: I am thanks mum xxx",CODS,Steve is happy with the dishwasher installed for him and mum.,no,,no,,no,,no,,no,,no,,no,,no,,0
672,13863033,"Craig: Man, u there?
Derek: Yeah, tell me
Craig: I need help with my computer
Derek: What happened?
Craig: I don't know exactly but it's not working
Derek: Well, ok... give me 20 minutes, got to get to my car
Craig: Ok, thanks
Derek: No prob",BART,Craig's computer is not working. Derek will help Craig in 20 minutes.,no,,no,,no,,no,,no,,no,,no,,no,,0
673,13863033,"Craig: Man, u there?
Derek: Yeah, tell me
Craig: I need help with my computer
Derek: What happened?
Craig: I don't know exactly but it's not working
Derek: Well, ok... give me 20 minutes, got to get to my car
Craig: Ok, thanks
Derek: No prob",UniLM,Craig ' s computer is not working . Derek will help him in 20 minutes .,no,,no,,no,,no,,no,,no,,no,,no,,0
674,13863033,"Craig: Man, u there?
Derek: Yeah, tell me
Craig: I need help with my computer
Derek: What happened?
Craig: I don't know exactly but it's not working
Derek: Well, ok... give me 20 minutes, got to get to my car
Craig: Ok, thanks
Derek: No prob",MV-BART,Craig needs Derek's help with his computer. Derek will help him in 20 minutes.,no,,no,,no,,no,,no,,no,,no,,no,,0
675,13863033,"Craig: Man, u there?
Derek: Yeah, tell me
Craig: I need help with my computer
Derek: What happened?
Craig: I don't know exactly but it's not working
Derek: Well, ok... give me 20 minutes, got to get to my car
Craig: Ok, thanks
Derek: No prob",CODS,Derek will help Craig with his computer in 20 minutes.,no,,no,,no,,no,,no,,no,,no,,no,,0
676,13819822,"Adam: I have a juicy gossip for you guys ;)
Borys: About whom?
Adam: So apparently, Iga planned a weekend getaway with her boyfriend, but they had to cancel because he couldn't talk his group into changing the date of the presentation :D
Katia: And she is pissed?
Adam: What do you think? That is why they aren't sitting together since Monday ;)
Katia: Who would have expected such a gossip girl from you :D",BART,"Iga had a weekend getaway with her boyfriend, but they had to cancel because he couldn't talk his group into changing the date of the presentation. They haven't been sitting together since Monday.",no,,no,,no,,no,,no,,no,,no,,no,,0
677,13819822,"Adam: I have a juicy gossip for you guys ;)
Borys: About whom?
Adam: So apparently, Iga planned a weekend getaway with her boyfriend, but they had to cancel because he couldn't talk his group into changing the date of the presentation :D
Katia: And she is pissed?
Adam: What do you think? That is why they aren't sitting together since Monday ;)
Katia: Who would have expected such a gossip girl from you :D",UniLM,"Adam has some gossip for Borys and Katia . Iga planned a weekend getaway with her boyfriend , but they had to cancel because his group had to change the date of the presentation . Iga is angry , because the presentation was changed .",no,,no,,yes,was changed,no,,no,,no,,no,,no,,1
678,13819822,"Adam: I have a juicy gossip for you guys ;)
Borys: About whom?
Adam: So apparently, Iga planned a weekend getaway with her boyfriend, but they had to cancel because he couldn't talk his group into changing the date of the presentation :D
Katia: And she is pissed?
Adam: What do you think? That is why they aren't sitting together since Monday ;)
Katia: Who would have expected such a gossip girl from you :D",MV-BART,"Iga planned a weekend getaway with her boyfriend, but they had to cancel because he couldn't talk his group into changing the date of the presentation.",no,,no,,no,,no,,no,,no,,no,,no,,0
679,13819822,"Adam: I have a juicy gossip for you guys ;)
Borys: About whom?
Adam: So apparently, Iga planned a weekend getaway with her boyfriend, but they had to cancel because he couldn't talk his group into changing the date of the presentation :D
Katia: And she is pissed?
Adam: What do you think? That is why they aren't sitting together since Monday ;)
Katia: Who would have expected such a gossip girl from you :D",CODS,Iga and her boyfriend had to cancel the weekend getaway because of the presentation. They haven't been sitting together since Monday.,no,,no,,no,,no,,no,,no,,no,,no,,0
680,13818511,"Joanne: What are your plans for the holidays?
Evelyn: Nothing. I’ll stay at home and rest.
Joanne: You must be exhausted after the past few weeks
Evelyn: It’s been hectic
Joanne: I’m going back home.
Evelyn: To France?
Joanne: Yes. Not that I want to go…
Evelyn: Why? You always liked spending Christmas with your family.
Joanne: I did. But my parents separated a few months ago
Joanne: It is still pretty tense…
Evelyn: I’m sorry to hear that
Joanne: My dad left my mum for his secretary
Joanne: Such a cliché 
Joanne: My mum is devastated
Joanne: So I’m basically going to cheer her up 
Joanne: It’s really hard for her now
Joanne: For me it’s also not easy
Evelyn: I can imagine!
Evelyn: If you want to bring your mum over here we could spend Christmas together.
Joanne: Thanks, that’s really sweet. But I don’t think she’s in a condition for that. She’s been very depressive lately. ",BART,"Evelyn is staying at home for the holidays. Joanne is going back home to France. She always liked spending Christmas with her family, but her parents separated a few months ago. Her dad left her mum for his secretary. She's depressed lately.",no,,no,,no,,yes,She,no,,no,,no,,no,,1
681,13818511,"Joanne: What are your plans for the holidays?
Evelyn: Nothing. I’ll stay at home and rest.
Joanne: You must be exhausted after the past few weeks
Evelyn: It’s been hectic
Joanne: I’m going back home.
Evelyn: To France?
Joanne: Yes. Not that I want to go…
Evelyn: Why? You always liked spending Christmas with your family.
Joanne: I did. But my parents separated a few months ago
Joanne: It is still pretty tense…
Evelyn: I’m sorry to hear that
Joanne: My dad left my mum for his secretary
Joanne: Such a cliché 
Joanne: My mum is devastated
Joanne: So I’m basically going to cheer her up 
Joanne: It’s really hard for her now
Joanne: For me it’s also not easy
Evelyn: I can imagine!
Evelyn: If you want to bring your mum over here we could spend Christmas together.
Joanne: Thanks, that’s really sweet. But I don’t think she’s in a condition for that. She’s been very depressive lately. ",UniLM,"Joanne is going back home for the holidays . Her parents divorced a few months ago , so her father left Joanne ' s mother for his secretary . She is going to visit her mum with her family .",yes,divorced,no,,no,,no,,no,,yes,with her family,yes,so,no,,1
682,13818511,"Joanne: What are your plans for the holidays?
Evelyn: Nothing. I’ll stay at home and rest.
Joanne: You must be exhausted after the past few weeks
Evelyn: It’s been hectic
Joanne: I’m going back home.
Evelyn: To France?
Joanne: Yes. Not that I want to go…
Evelyn: Why? You always liked spending Christmas with your family.
Joanne: I did. But my parents separated a few months ago
Joanne: It is still pretty tense…
Evelyn: I’m sorry to hear that
Joanne: My dad left my mum for his secretary
Joanne: Such a cliché 
Joanne: My mum is devastated
Joanne: So I’m basically going to cheer her up 
Joanne: It’s really hard for her now
Joanne: For me it’s also not easy
Evelyn: I can imagine!
Evelyn: If you want to bring your mum over here we could spend Christmas together.
Joanne: Thanks, that’s really sweet. But I don’t think she’s in a condition for that. She’s been very depressive lately. ",MV-BART,"Evelyn will stay at home and rest for the holidays. Joanne is going back home. She always liked spending Christmas with her family, but her parents separated a few months ago. Her dad left her mum for his secretary. She's been depressive lately. Evelyn offers Joanne to bring her mum over for Christmas.",no,,no,,no,,yes,She,no,,no,,no,,no,,1
683,13818511,"Joanne: What are your plans for the holidays?
Evelyn: Nothing. I’ll stay at home and rest.
Joanne: You must be exhausted after the past few weeks
Evelyn: It’s been hectic
Joanne: I’m going back home.
Evelyn: To France?
Joanne: Yes. Not that I want to go…
Evelyn: Why? You always liked spending Christmas with your family.
Joanne: I did. But my parents separated a few months ago
Joanne: It is still pretty tense…
Evelyn: I’m sorry to hear that
Joanne: My dad left my mum for his secretary
Joanne: Such a cliché 
Joanne: My mum is devastated
Joanne: So I’m basically going to cheer her up 
Joanne: It’s really hard for her now
Joanne: For me it’s also not easy
Evelyn: I can imagine!
Evelyn: If you want to bring your mum over here we could spend Christmas together.
Joanne: Thanks, that’s really sweet. But I don’t think she’s in a condition for that. She’s been very depressive lately. ",CODS,Evelyn has no plans for the holidays. Joanne's parents separated a few months ago. Joanne's mum has been depressed lately.,no,,no,,no,,no,,no,,no,,no,,no,,0
684,13810947,"Ron: check your email :P
Josh: what did u send me?
Ron: sth you want to have.  
Ron: Check :D :D",BART,Josh needs to check his email.,no,,no,,no,,no,,no,,no,,no,,no,,0
685,13810947,"Ron: check your email :P
Josh: what did u send me?
Ron: sth you want to have.  
Ron: Check :D :D",UniLM,Ron sent Josh an email .,no,,no,,no,,no,,no,,no,,no,,no,,0
686,13810947,"Ron: check your email :P
Josh: what did u send me?
Ron: sth you want to have.  
Ron: Check :D :D",MV-BART,Ron sent Josh an e-mail.,no,,no,,no,,no,,no,,no,,no,,no,,0
687,13810947,"Ron: check your email :P
Josh: what did u send me?
Ron: sth you want to have.  
Ron: Check :D :D",CODS,Ron wants Josh to check his email.,no,,no,,no,,no,,no,,no,,no,,no,,0
688,13730310,"Linda: Hi Dad, I want to buy flowers for mum! But I don't remember which one she likes :(
Michael: Well, she likes all the flowers I believe
Linda: That doesn't help! I'm on a flower market right now!
Michael: Send me some pics then
Linda: <file_photo> 
Michael: Tulips are nice, roses too
Linda:  What about carnations?
Michael: No, carnations are boring :D
Linda: Thanks Dad, srsly…
Michael:  What about freesias? She likes them a lot, are there any there?
Linda: <file_photo> 
Michael: Take those!",BART,Linda is on a flower market looking for a gift for her mother. She will buy freesias.,no,,no,,no,,no,,no,,no,,no,,no,,0
689,13730310,"Linda: Hi Dad, I want to buy flowers for mum! But I don't remember which one she likes :(
Michael: Well, she likes all the flowers I believe
Linda: That doesn't help! I'm on a flower market right now!
Michael: Send me some pics then
Linda: <file_photo> 
Michael: Tulips are nice, roses too
Linda:  What about carnations?
Michael: No, carnations are boring :D
Linda: Thanks Dad, srsly…
Michael:  What about freesias? She likes them a lot, are there any there?
Linda: <file_photo> 
Michael: Take those!",UniLM,Linda is on a flower market right now . She ' s looking for some flowers for her mother .,no,,no,,no,,no,,no,,no,,no,,no,,0
690,13730310,"Linda: Hi Dad, I want to buy flowers for mum! But I don't remember which one she likes :(
Michael: Well, she likes all the flowers I believe
Linda: That doesn't help! I'm on a flower market right now!
Michael: Send me some pics then
Linda: <file_photo> 
Michael: Tulips are nice, roses too
Linda:  What about carnations?
Michael: No, carnations are boring :D
Linda: Thanks Dad, srsly…
Michael:  What about freesias? She likes them a lot, are there any there?
Linda: <file_photo> 
Michael: Take those!",MV-BART,Linda wants to buy flowers for her mum. She is on a flower market right now. She will buy freesias.,no,,no,,no,,no,,no,,no,,no,,no,,0
691,13730310,"Linda: Hi Dad, I want to buy flowers for mum! But I don't remember which one she likes :(
Michael: Well, she likes all the flowers I believe
Linda: That doesn't help! I'm on a flower market right now!
Michael: Send me some pics then
Linda: <file_photo> 
Michael: Tulips are nice, roses too
Linda:  What about carnations?
Michael: No, carnations are boring :D
Linda: Thanks Dad, srsly…
Michael:  What about freesias? She likes them a lot, are there any there?
Linda: <file_photo> 
Michael: Take those!",CODS,Linda wants to buy flowers for her mum. She likes freesias.,no,,no,,no,,yes,She,no,,no,,no,,no,,1
692,13611616,"Ralph: Have you prepared a speech for Ulrich's wedding?
Sergio: Yes, it took me a long time
Ralph: What are you going to mention?
Sergio: I'll mostly just talk about how he's been a great friend over the years.
Ralph: Yeah, he is a great guy. He deserves this.
Sergio: I'm a bit nervous about it though--giving a speech.
Ralph: You'll be fine. He'll know you put a lot of thought into it.",BART,Sergio prepared a speech for Ulrich's wedding. He will talk about Ulrich as a great friend over the years. Sergio is a bit nervous about giving the speech.,no,,no,,no,,no,,no,,no,,no,,no,,0
693,13611616,"Ralph: Have you prepared a speech for Ulrich's wedding?
Sergio: Yes, it took me a long time
Ralph: What are you going to mention?
Sergio: I'll mostly just talk about how he's been a great friend over the years.
Ralph: Yeah, he is a great guy. He deserves this.
Sergio: I'm a bit nervous about it though--giving a speech.
Ralph: You'll be fine. He'll know you put a lot of thought into it.",UniLM,Sergio prepared a speech for Ulrich ' s wedding and he ' ll talk about him as a great friend over the years . He ' s afraid of giving the speech .,no,,no,,no,,yes,him,no,,no,,no,,no,,1
694,13611616,"Ralph: Have you prepared a speech for Ulrich's wedding?
Sergio: Yes, it took me a long time
Ralph: What are you going to mention?
Sergio: I'll mostly just talk about how he's been a great friend over the years.
Ralph: Yeah, he is a great guy. He deserves this.
Sergio: I'm a bit nervous about it though--giving a speech.
Ralph: You'll be fine. He'll know you put a lot of thought into it.",MV-BART,Sergio has prepared a speech for Ulrich's wedding. He will talk about how he's been a great friend over the years. Sergio is nervous about giving the speech.,no,,no,,no,,no,,no,,no,,no,,no,,0
695,13611616,"Ralph: Have you prepared a speech for Ulrich's wedding?
Sergio: Yes, it took me a long time
Ralph: What are you going to mention?
Sergio: I'll mostly just talk about how he's been a great friend over the years.
Ralph: Yeah, he is a great guy. He deserves this.
Sergio: I'm a bit nervous about it though--giving a speech.
Ralph: You'll be fine. He'll know you put a lot of thought into it.",CODS,"Sergio prepared a speech for Ulrich's wedding, but it took him a long time. Sergio is nervous about giving the speech. Sergio is nervous about it, but Ralph reckons he will be fine.",no,,no,,no,,no,,no,,no,,yes,but,yes,Sergio is nervous about it,1
696,13829456,"Claire: hey 
Claire: where's this conference about relations at school?
Aaron: hey
Aaron: it's in the teaching training thing
Claire: oh, in Sesame Street?
Aaron: yeah exactly
Claire: thanks! 
Claire: are you going? i mean apart from your own lecture ;D
Aaron: haha yeah i'm giving two, actually
Aaron: and i'm kind of a host there as well 
Aaron: so guess i'll be looking to coffee, biscuits etc
Claire: i see
Aaron: i was thinking i could go to Jo's lecture
Claire: Jo's... is it the one about stress?
Aaron: no, that's Joe ;D Jo is having a workshop on teamwork
Claire: ah, this one. yeah looks interesting
Aaron: i know her, she's a really good coach
Claire: i was thinking maybe mindfullness...
Aaron: yeah definitely!! if you haven't been to any mindfullness workshops then it's a must!
Aaron: i've taken it in Berlin last year, with the same guy
Aaron: it was amazing, life-changing i'd say
Claire: sounds wonderful
Claire: one can easily tell you're one of the organisers ;D
Aaron: hahah yeah but we did choose the best topics and presenters, believe me :D
Aaron: we've checked out all those people and learnt from them and yeah, they're the best ;)
Claire: ok ok i'm signing up :D see you there, during the breaks at least;)
Aaron: ok bye bye;)",BART,Claire and Aaron are going to the conference about relations at school. Aaron is giving two lectures and he will be a host there as well. Claire is signing up.,no,,no,,no,,no,,no,,no,,no,,no,,0
