,DocID,Dialogue,Model,Summary,PredE,PredE_text,SubjObjE,SubjObjE_text,OutE,OutE_text,CorefE,CorefE_text,GramE,GramE_text,CircE,CircE_text,LinkE,LinkE_text,OthE,OthE_text,w/ Error
706,test_347,"#Person1#: Hello, can I help you?
#Person2#: I'd like to rent a Toyota Carola.
#Person1#: Alright. How long will you need it?
#Person2#: For 3 days.
#Person1#: Have you ever rented a car before?
#Person2#: No, I haven't. Can I choose the color of the car?
#Person1#: Sure, we have Toyota Carola's in black, red and silver.
#Person2#: I don't like black or red.
#Person1#: Then you can have the other one. Please show me your ID card and I will copy it.
#Person2#: OK. Anything else?
#Person1#: Sign your name on the application form and here are the keys to the car.
#Person2#: Thanks. What time do I have to bring it back?
#Person1#: It needs to come back by noon on the third day.
#Person2#: Alright. Thanks.
#Person1#: Drive safely.",MV-BART,#Person2# rents a Toyota Carola for 3 days with #Person1#'s assistance. #Person3# needs to bring the car back by noon on the third day and signs the application form to get the keys.,no,,no,,no,,no,,no,,no,,no,,no,,0
707,test_347,"#Person1#: Hello, can I help you?
#Person2#: I'd like to rent a Toyota Carola.
#Person1#: Alright. How long will you need it?
#Person2#: For 3 days.
#Person1#: Have you ever rented a car before?
#Person2#: No, I haven't. Can I choose the color of the car?
#Person1#: Sure, we have Toyota Carola's in black, red and silver.
#Person2#: I don't like black or red.
#Person1#: Then you can have the other one. Please show me your ID card and I will copy it.
#Person2#: OK. Anything else?
#Person1#: Sign your name on the application form and here are the keys to the car.
#Person2#: Thanks. What time do I have to bring it back?
#Person1#: It needs to come back by noon on the third day.
#Person2#: Alright. Thanks.
#Person1#: Drive safely.",CODS,#Person2# wants to rent a car for 3 days. #Person2# needs to come back by noon on the third day.,no,,no,,no,,no,,no,,no,,no,,no,,0
708,test_366,"#Person1#: Hello, there. What can we do for you today?
#Person2#: I received some leaflets in the post from you, one of them talked about a new service you have where you can transfer money between this bank and securities companies. Is that right?
#Person1#: Yes, that's right. We have just introduced the program, but it's very popular already.
#Person2#: I also read that if the customer is a stock investor, which I am, it's possible to get additional benefits?
#Person1#: Right again. We can provide a tailored consultation service for you, giving you the latest quotes from the Stock Exchange and help you to plan what exactly you do with your investments.
#Person2#: What if I don't want to come in to the branch, can I use the consultation service over the phone?
#Person1#: Certainly, Sir. Via phone or Internet, any time, any place.",BART,##Person2# wants to transfer money between securities companies. #Person1# introduces the program and the consultation service.,yes,wants to transfer money,no,,no,,no,,no,,yes,between securities companies,no,,no,,1
709,test_366,"#Person1#: Hello, there. What can we do for you today?
#Person2#: I received some leaflets in the post from you, one of them talked about a new service you have where you can transfer money between this bank and securities companies. Is that right?
#Person1#: Yes, that's right. We have just introduced the program, but it's very popular already.
#Person2#: I also read that if the customer is a stock investor, which I am, it's possible to get additional benefits?
#Person1#: Right again. We can provide a tailored consultation service for you, giving you the latest quotes from the Stock Exchange and help you to plan what exactly you do with your investments.
#Person2#: What if I don't want to come in to the branch, can I use the consultation service over the phone?
#Person1#: Certainly, Sir. Via phone or Internet, any time, any place.",UniLM,person2 asks person1 about the new service that person2 can transfer money between the bank and securities companies . person1 also introduces a tailored consultation service for person2 .,no,,no,,no,,no,,no,,no,,no,,no,,0
710,test_366,"#Person1#: Hello, there. What can we do for you today?
#Person2#: I received some leaflets in the post from you, one of them talked about a new service you have where you can transfer money between this bank and securities companies. Is that right?
#Person1#: Yes, that's right. We have just introduced the program, but it's very popular already.
#Person2#: I also read that if the customer is a stock investor, which I am, it's possible to get additional benefits?
#Person1#: Right again. We can provide a tailored consultation service for you, giving you the latest quotes from the Stock Exchange and help you to plan what exactly you do with your investments.
#Person2#: What if I don't want to come in to the branch, can I use the consultation service over the phone?
#Person1#: Certainly, Sir. Via phone or Internet, any time, any place.",MV-BART,"#Person2# asks #Person1# about the new service of transferring money between banks and securities companies. #Person3# is a stock investor and can get additional benefits, such as a tailored consultation service, over the phone.",no,,yes,#Person3#,no,,no,,no,,no,,no,,no,,1
711,test_366,"#Person1#: Hello, there. What can we do for you today?
#Person2#: I received some leaflets in the post from you, one of them talked about a new service you have where you can transfer money between this bank and securities companies. Is that right?
#Person1#: Yes, that's right. We have just introduced the program, but it's very popular already.
#Person2#: I also read that if the customer is a stock investor, which I am, it's possible to get additional benefits?
#Person1#: Right again. We can provide a tailored consultation service for you, giving you the latest quotes from the Stock Exchange and help you to plan what exactly you do with your investments.
#Person2#: What if I don't want to come in to the branch, can I use the consultation service over the phone?
#Person1#: Certainly, Sir. Via phone or Internet, any time, any place.",CODS,#Person2# wants to transfer money between this bank and securities companies. #Person1# recommends a consultation service.,yes,wants to transfer money,no,,no,,no,,no,,no,,no,,no,,1
712,test_82,"#Person1#: Good morning. What can I do for you?
#Person2#: Well, I hate to disturb you, but I really can't stand it any more. Can you change my room for me? It's too noisy. I was woken up several times by the noise the baggage elevator made. It was too much for me.
#Person1#: I'm sorry to hear that. This room is at the end of the corridor. It's possible that the noise is heard early in the morning when everything is quiet.
#Person2#: Anyhow, I'd like to change my room.
#Person1#: I'm awfully sorry, Miss. I do apologize. We'll manage it, but we don't have any spare room today. Could you wait till tomorrow? A tour company will be leaving tomorrow morning. There'll be some rooms for you to choose from.
#Person2#: All right. I hope I'll be able to enjoy my stay in a quiet suite tomorrow evening and have a sound sleep.
#Person1#: Be sure. And if there is anything more you need, please let us know.
#Person2#: OK. Thank you.
#Person1#: You're welcome. I hope you'll be more comfortable in your new room.",BART,"#Person2# asks #Person1# to change her room because the noise from the baggage elevator is too much for her. But there's no spare room today, so #Person3# asks her to wait till tomorrow.",no,,yes,#Person3#,no,,no,,no,,no,,no,,no,,1
713,test_82,"#Person1#: Good morning. What can I do for you?
#Person2#: Well, I hate to disturb you, but I really can't stand it any more. Can you change my room for me? It's too noisy. I was woken up several times by the noise the baggage elevator made. It was too much for me.
#Person1#: I'm sorry to hear that. This room is at the end of the corridor. It's possible that the noise is heard early in the morning when everything is quiet.
#Person2#: Anyhow, I'd like to change my room.
#Person1#: I'm awfully sorry, Miss. I do apologize. We'll manage it, but we don't have any spare room today. Could you wait till tomorrow? A tour company will be leaving tomorrow morning. There'll be some rooms for you to choose from.
#Person2#: All right. I hope I'll be able to enjoy my stay in a quiet suite tomorrow evening and have a sound sleep.
#Person1#: Be sure. And if there is anything more you need, please let us know.
#Person2#: OK. Thank you.
#Person1#: You're welcome. I hope you'll be more comfortable in your new room.",UniLM,person2 wants to change her room because the baggage elevator made . person1 apologizes and promises to manage it . person2 will wait until tomorrow .,no,,no,,no,,no,,no,,no,,no,,no,,0
714,test_82,"#Person1#: Good morning. What can I do for you?
#Person2#: Well, I hate to disturb you, but I really can't stand it any more. Can you change my room for me? It's too noisy. I was woken up several times by the noise the baggage elevator made. It was too much for me.
#Person1#: I'm sorry to hear that. This room is at the end of the corridor. It's possible that the noise is heard early in the morning when everything is quiet.
#Person2#: Anyhow, I'd like to change my room.
#Person1#: I'm awfully sorry, Miss. I do apologize. We'll manage it, but we don't have any spare room today. Could you wait till tomorrow? A tour company will be leaving tomorrow morning. There'll be some rooms for you to choose from.
#Person2#: All right. I hope I'll be able to enjoy my stay in a quiet suite tomorrow evening and have a sound sleep.
#Person1#: Be sure. And if there is anything more you need, please let us know.
#Person2#: OK. Thank you.
#Person1#: You're welcome. I hope you'll be more comfortable in your new room.",MV-BART,"#Person2# asks #Person1# to change her room because she was woken up several times by the noise the baggage elevator made. But #Person2 #1# doesn't have a spare room today, so she has to wait till tomorrow. #Person# apologizes and helps her to choose a quiet suite.",no,,yes,#Person#,no,,no,,no,,no,,no,,no,,1
715,test_82,"#Person1#: Good morning. What can I do for you?
#Person2#: Well, I hate to disturb you, but I really can't stand it any more. Can you change my room for me? It's too noisy. I was woken up several times by the noise the baggage elevator made. It was too much for me.
#Person1#: I'm sorry to hear that. This room is at the end of the corridor. It's possible that the noise is heard early in the morning when everything is quiet.
#Person2#: Anyhow, I'd like to change my room.
#Person1#: I'm awfully sorry, Miss. I do apologize. We'll manage it, but we don't have any spare room today. Could you wait till tomorrow? A tour company will be leaving tomorrow morning. There'll be some rooms for you to choose from.
#Person2#: All right. I hope I'll be able to enjoy my stay in a quiet suite tomorrow evening and have a sound sleep.
#Person1#: Be sure. And if there is anything more you need, please let us know.
#Person2#: OK. Thank you.
#Person1#: You're welcome. I hope you'll be more comfortable in your new room.",CODS,#Person2# wants #Person1# to change her room because it's too noisy. #Person1# apologizes and promises to change the room for #Person2# tomorrow evening.,no,,no,,no,,no,,no,,no,,no,,no,,0
716,test_154,"#Person1#: Hello? Hello?
#Person2#: ...
#Person1#: Hello? Who is calling, please?
#Person2#: ...
#Person1#: Listen, I know who you are. It's your tenth time calling me. If you call this number again, I'll call the police and report you. You'll be arrested. I've got your number.",BART,##Person1# has got #Person2#'s number and will call the police.,no,,no,,no,,no,,no,,no,,no,,no,,0
717,test_154,"#Person1#: Hello? Hello?
#Person2#: ...
#Person1#: Hello? Who is calling, please?
#Person2#: ...
#Person1#: Listen, I know who you are. It's your tenth time calling me. If you call this number again, I'll call the police and report you. You'll be arrested. I've got your number.",UniLM,person1 warns person2 not to call person1 ' s number again .,no,,no,,no,,no,,no,,no,,no,,no,,0
718,test_154,"#Person1#: Hello? Hello?
#Person2#: ...
#Person1#: Hello? Who is calling, please?
#Person2#: ...
#Person1#: Listen, I know who you are. It's your tenth time calling me. If you call this number again, I'll call the police and report you. You'll be arrested. I've got your number.",MV-BART,#Person1# calls #Person2# to report #Person 2#'s tenth time calling #Person 1# and will call the police and report her.,yes,report her,yes,#Person2#,no,,no,,no,,no,,no,,no,,1
719,test_154,"#Person1#: Hello? Hello?
#Person2#: ...
#Person1#: Hello? Who is calling, please?
#Person2#: ...
#Person1#: Listen, I know who you are. It's your tenth time calling me. If you call this number again, I'll call the police and report you. You'll be arrested. I've got your number.",CODS,#Person1# tells #Person2# #Person1# will call the police if #Person2# calls again.,no,,no,,no,,no,,no,,no,,no,,no,,0
720,test_231,"#Person1#: Hi, Laura. Where are you heading with that big bag?
#Person2#: I'm off to the gym. I've got to stay in shape, you know.
#Person1#: I know more women who exercise than men. What's the main reason you do that? For your health, or to look good?
#Person2#: To be honest, for both. With women, good looks are always a very important consideration.
#Person1#: I see.
#Person2#: How about you? Do you get any regular exercise?
#Person1#: I do a lot of walking for exercise and enjoyment-sometimes ten to twenty kilometers at a time. But I never go to the gym like you do.
#Person2#: Well, walking is a good exercise. How about sports?
#Person1#: Not since my school days. I used to love playing baseball, but it's impossible to get enough people together for a game now. Mostly I just watch sports on TV
#Person2#: I play tennis fairly regularly with my friends and sometimes go swimming and cycling by myself.
#Person1#: Oh, I forgot about that. I go cycling sometimes too. And I often go swimming on vacation, but only recreational swimming.
#Person2#: Why don't you join me at the gym sometime?
#Person1#: Well, maybe someday, but I'm pretty lazy about things like that.",BART,Laura goes to the gym for both health and good looks. #Person1# does a lot of walking for exercise and enjoyment.,no,,no,,no,,no,,no,,no,,no,,no,,0
721,test_231,"#Person1#: Hi, Laura. Where are you heading with that big bag?
#Person2#: I'm off to the gym. I've got to stay in shape, you know.
#Person1#: I know more women who exercise than men. What's the main reason you do that? For your health, or to look good?
#Person2#: To be honest, for both. With women, good looks are always a very important consideration.
#Person1#: I see.
#Person2#: How about you? Do you get any regular exercise?
#Person1#: I do a lot of walking for exercise and enjoyment-sometimes ten to twenty kilometers at a time. But I never go to the gym like you do.
#Person2#: Well, walking is a good exercise. How about sports?
#Person1#: Not since my school days. I used to love playing baseball, but it's impossible to get enough people together for a game now. Mostly I just watch sports on TV
#Person2#: I play tennis fairly regularly with my friends and sometimes go swimming and cycling by myself.
#Person1#: Oh, I forgot about that. I go cycling sometimes too. And I often go swimming on vacation, but only recreational swimming.
#Person2#: Why don't you join me at the gym sometime?
#Person1#: Well, maybe someday, but I'm pretty lazy about things like that.",UniLM,laura ' s going to the gym to keep in shape . laura tells person1 she does a lot of walking for exercise and person1 doesn ' t go to the gym . laura invites person1 to join her at the gym sometime .,no,,yes,person1,no,,yes,she,no,,no,,no,,no,,1
722,test_231,"#Person1#: Hi, Laura. Where are you heading with that big bag?
#Person2#: I'm off to the gym. I've got to stay in shape, you know.
#Person1#: I know more women who exercise than men. What's the main reason you do that? For your health, or to look good?
#Person2#: To be honest, for both. With women, good looks are always a very important consideration.
#Person1#: I see.
#Person2#: How about you? Do you get any regular exercise?
#Person1#: I do a lot of walking for exercise and enjoyment-sometimes ten to twenty kilometers at a time. But I never go to the gym like you do.
#Person2#: Well, walking is a good exercise. How about sports?
#Person1#: Not since my school days. I used to love playing baseball, but it's impossible to get enough people together for a game now. Mostly I just watch sports on TV
#Person2#: I play tennis fairly regularly with my friends and sometimes go swimming and cycling by myself.
#Person1#: Oh, I forgot about that. I go cycling sometimes too. And I often go swimming on vacation, but only recreational swimming.
#Person2#: Why don't you join me at the gym sometime?
#Person1#: Well, maybe someday, but I'm pretty lazy about things like that.",MV-BART,"Laura's off to the gym to stay in shape. #Person1#'s doing a lot of walking for exercise and enjoyment and doesn't play sports. Laura plays tennis fairly regularly with friends and sometimes goes swimming and cycling by herself. Laura invites #Person2# to join her at the gym sometime, but #Person 1# is lazy.",no,,yes,#Person2#,no,,no,,no,,no,,no,,no,,1
723,test_231,"#Person1#: Hi, Laura. Where are you heading with that big bag?
#Person2#: I'm off to the gym. I've got to stay in shape, you know.
#Person1#: I know more women who exercise than men. What's the main reason you do that? For your health, or to look good?
#Person2#: To be honest, for both. With women, good looks are always a very important consideration.
#Person1#: I see.
#Person2#: How about you? Do you get any regular exercise?
#Person1#: I do a lot of walking for exercise and enjoyment-sometimes ten to twenty kilometers at a time. But I never go to the gym like you do.
#Person2#: Well, walking is a good exercise. How about sports?
#Person1#: Not since my school days. I used to love playing baseball, but it's impossible to get enough people together for a game now. Mostly I just watch sports on TV
#Person2#: I play tennis fairly regularly with my friends and sometimes go swimming and cycling by myself.
#Person1#: Oh, I forgot about that. I go cycling sometimes too. And I often go swimming on vacation, but only recreational swimming.
#Person2#: Why don't you join me at the gym sometime?
#Person1#: Well, maybe someday, but I'm pretty lazy about things like that.",CODS,Laura's off to the gym because she's got to stay in shape. #Person1# never goes to the gym and watches sports on TV while Laura plays tennis and cycling.,no,,no,,no,,no,,no,,no,,no,,no,,0
724,test_333,"#Person1#: I'm frustrated. We're supposed to do our assignment on the computer, but I have difficulty getting access to the computers in the library.
#Person2#: I understand the way you feel. I'm looking forward to the day when I can afford to get my own.",BART,##Person1#'s frustrated about not having access to the computers.,no,,no,,no,,no,,no,,no,,no,,no,,0
725,test_333,"#Person1#: I'm frustrated. We're supposed to do our assignment on the computer, but I have difficulty getting access to the computers in the library.
#Person2#: I understand the way you feel. I'm looking forward to the day when I can afford to get my own.",UniLM,person1 complains to person2 about the difficulty getting access to the computers in the library .,no,,no,,no,,no,,no,,no,,no,,no,,0
726,test_333,"#Person1#: I'm frustrated. We're supposed to do our assignment on the computer, but I have difficulty getting access to the computers in the library.
#Person2#: I understand the way you feel. I'm looking forward to the day when I can afford to get my own.",MV-BART,#Person1#'s frustrated because #Person2# can't get access to the computers in the library.,no,,no,,no,,no,,no,,no,,no,,no,,0
727,test_333,"#Person1#: I'm frustrated. We're supposed to do our assignment on the computer, but I have difficulty getting access to the computers in the library.
#Person2#: I understand the way you feel. I'm looking forward to the day when I can afford to get my own.",CODS,#Person1# is frustrated because #Person1# can't access the computers in the library and #Person2# understands #Person1#.,no,,no,,no,,no,,no,,no,,no,,no,,0
728,test_64,"#Person1#: Honey, I've got good news for you.
#Person2#: What is it?
#Person1#: You are going to be a father.
#Person2#: What? Do you mean that you are pregnant? Is it true?
#Person1#: Yes. We'll have our baby soon.
#Person2#: Oh, dear, I'm so happy.
#Person1#: Me, too.",BART,##Person1# is pregnant and tells #Person2#.,no,,no,,no,,no,,no,,no,,no,,no,,0
729,test_64,"#Person1#: Honey, I've got good news for you.
#Person2#: What is it?
#Person1#: You are going to be a father.
#Person2#: What? Do you mean that you are pregnant? Is it true?
#Person1#: Yes. We'll have our baby soon.
#Person2#: Oh, dear, I'm so happy.
#Person1#: Me, too.",UniLM,person1 tells person2 person1 is pregnant and they ' ll have their baby soon .,no,,no,,no,,no,,no,,no,,no,,no,,0
730,test_64,"#Person1#: Honey, I've got good news for you.
#Person2#: What is it?
#Person1#: You are going to be a father.
#Person2#: What? Do you mean that you are pregnant? Is it true?
#Person1#: Yes. We'll have our baby soon.
#Person2#: Oh, dear, I'm so happy.
#Person1#: Me, too.",MV-BART,#Person1# is pregnant and tells #Person2# the good news. They are both happy.,no,,no,,no,,no,,no,,no,,no,,no,,0
731,test_64,"#Person1#: Honey, I've got good news for you.
#Person2#: What is it?
#Person1#: You are going to be a father.
#Person2#: What? Do you mean that you are pregnant? Is it true?
#Person1#: Yes. We'll have our baby soon.
#Person2#: Oh, dear, I'm so happy.
#Person1#: Me, too.",CODS,"#Person1# tells #Person2# #Person1# is pregnant and will have their baby soon, which surprises #Person2#.",no,,no,,no,,no,,no,,no,,no,,no,,0
732,test_9,"#Person1#: Who stands out in your mind as a man or woman of sound character?
#Person2#: If I think of famous people, I think of Abraham Lincoln.
#Person1#: He's the US president, who walked five miles just to give a lady her change, isn't he?
#Person2#: That's the one. He also was famous for never giving up on his goals.
#Person1#: That's right. He ran for office quite a few times before he was finally elected.
#Person2#: And I also admire him for his courage in fighting for equal rights.
#Person1#: He had great vision, didn't he?
#Person2#: And humility. I would have liked to meet him personally.",BART,##Person2# thinks of Abraham Lincoln as a man or woman of sound character.,no,,no,,no,,no,,no,,no,,no,,no,,0
733,test_9,"#Person1#: Who stands out in your mind as a man or woman of sound character?
#Person2#: If I think of famous people, I think of Abraham Lincoln.
#Person1#: He's the US president, who walked five miles just to give a lady her change, isn't he?
#Person2#: That's the one. He also was famous for never giving up on his goals.
#Person1#: That's right. He ran for office quite a few times before he was finally elected.
#Person2#: And I also admire him for his courage in fighting for equal rights.
#Person1#: He had great vision, didn't he?
#Person2#: And humility. I would have liked to meet him personally.",UniLM,person2 thinks abraham lincoln stands out in person2 ' s mind as a man or woman of sound character .,no,,no,,no,,no,,no,,no,,no,,no,,0
734,test_9,"#Person1#: Who stands out in your mind as a man or woman of sound character?
#Person2#: If I think of famous people, I think of Abraham Lincoln.
#Person1#: He's the US president, who walked five miles just to give a lady her change, isn't he?
#Person2#: That's the one. He also was famous for never giving up on his goals.
#Person1#: That's right. He ran for office quite a few times before he was finally elected.
#Person2#: And I also admire him for his courage in fighting for equal rights.
#Person1#: He had great vision, didn't he?
#Person2#: And humility. I would have liked to meet him personally.",MV-BART,#Person2# thinks of Abraham Lincoln as a man or woman of sound character and admires him for his courage and humility. #Person1# agrees.,no,,no,,no,,no,,no,,no,,no,,no,,0
735,test_9,"#Person1#: Who stands out in your mind as a man or woman of sound character?
#Person2#: If I think of famous people, I think of Abraham Lincoln.
#Person1#: He's the US president, who walked five miles just to give a lady her change, isn't he?
#Person2#: That's the one. He also was famous for never giving up on his goals.
#Person1#: That's right. He ran for office quite a few times before he was finally elected.
#Person2#: And I also admire him for his courage in fighting for equal rights.
#Person1#: He had great vision, didn't he?
#Person2#: And humility. I would have liked to meet him personally.",CODS,#Person1# and #Person2# talk about famous people. #Person2# admires him.,no,,no,,no,,yes,him,no,,no,,no,,no,,1
736,test_235,"#Person1#: Can I get you something to drink?
#Person2#: Sure, but I don't drink much. So I don't know what to order.
#Person1#: So how about an aperitif?
#Person2#: It sounds good. I'd like to start with a Compari.
#Person1#: Stirred or shaken?
#Person2#: Stirred will be fine.
#Person1#: Here you are.
#Person2#: Thanks. Does the bar have a signature drink?
#Person1#: Sure. All of our mixed drinks are excellent. You can also try a delicious non-alcoholic cocktail.
#Person2#: Can you recommend one?
#Person1#: Try a Singer. It has lime juice and grenadine over ice.
#Person2#: It sounds interesting. I'll take one.
#Person1#: Here we go.
#Person2#: It tastes great.
#Person1#: Enjoy yourself.
#Person2#: Yeah.",BART,##Person1# helps #Person2# order a Stirred Compari and a Singer.,no,,no,,no,,no,,no,,no,,no,,no,,0
737,test_235,"#Person1#: Can I get you something to drink?
#Person2#: Sure, but I don't drink much. So I don't know what to order.
#Person1#: So how about an aperitif?
#Person2#: It sounds good. I'd like to start with a Compari.
#Person1#: Stirred or shaken?
#Person2#: Stirred will be fine.
#Person1#: Here you are.
#Person2#: Thanks. Does the bar have a signature drink?
#Person1#: Sure. All of our mixed drinks are excellent. You can also try a delicious non-alcoholic cocktail.
#Person2#: Can you recommend one?
#Person1#: Try a Singer. It has lime juice and grenadine over ice.
#Person2#: It sounds interesting. I'll take one.
#Person1#: Here we go.
#Person2#: It tastes great.
#Person1#: Enjoy yourself.
#Person2#: Yeah.",UniLM,person2 doesn ' t drink much so person1 helps person2 order an aperitif . person2 orders a stirred compari and a singer .,no,,yes,an aperitif,no,,no,,no,,no,,no,,no,,1
738,test_235,"#Person1#: Can I get you something to drink?
#Person2#: Sure, but I don't drink much. So I don't know what to order.
#Person1#: So how about an aperitif?
#Person2#: It sounds good. I'd like to start with a Compari.
#Person1#: Stirred or shaken?
#Person2#: Stirred will be fine.
#Person1#: Here you are.
#Person2#: Thanks. Does the bar have a signature drink?
#Person1#: Sure. All of our mixed drinks are excellent. You can also try a delicious non-alcoholic cocktail.
#Person2#: Can you recommend one?
#Person1#: Try a Singer. It has lime juice and grenadine over ice.
#Person2#: It sounds interesting. I'll take one.
#Person1#: Here we go.
#Person2#: It tastes great.
#Person1#: Enjoy yourself.
#Person2#: Yeah.",MV-BART,"#Person1# helps #Person2# order a Stirred Compari, a non-alcoholic cocktail, and a Singer, which is the signature drink of the bar, as an aperitif. #Person3# takes one.",no,,yes,#Person3#,no,,no,,no,,no,,no,,yes,", as an aperitif",1
739,test_235,"#Person1#: Can I get you something to drink?
#Person2#: Sure, but I don't drink much. So I don't know what to order.
#Person1#: So how about an aperitif?
#Person2#: It sounds good. I'd like to start with a Compari.
#Person1#: Stirred or shaken?
#Person2#: Stirred will be fine.
#Person1#: Here you are.
#Person2#: Thanks. Does the bar have a signature drink?
#Person1#: Sure. All of our mixed drinks are excellent. You can also try a delicious non-alcoholic cocktail.
#Person2#: Can you recommend one?
#Person1#: Try a Singer. It has lime juice and grenadine over ice.
#Person2#: It sounds interesting. I'll take one.
#Person1#: Here we go.
#Person2#: It tastes great.
#Person1#: Enjoy yourself.
#Person2#: Yeah.",CODS,"#Person1# helps #Person2# order a compari, a signature drink, and a delicious non-alcoholic cocktail.",no,,no,,no,,no,,no,,no,,no,,yes,"a signature drink,",1
740,test_298,"#Person1#: Jimmy, I called you yesterday, but you didn't pick up.
#Person2#: I'm sorry Amy, I came home very late yesterday evening because Jennie and Bill invited me for a picnic.
#Person1#: Oh, how lovely, did you enjoy yourself?
#Person2#: Yes, I had a great time.
#Person1#: When did you go to have the picnic?
#Person2#: Jenny and Bill came in their car at about 9:00 o'clock in the morning and we left soon afterwards.
#Person1#: And where did you go for the picnic?
#Person2#: We went to Beihai Park.
#Person1#: Oh, it's lovely in Beihai Park at this time of year.
#Person2#: Yes, it was sunny and there were lots of people, we had lunch near the river. Then, after lunch. We went for a walk along the river and looked at the beautiful view there.
#Person1#: What did you do then?
#Person2#: We had a drink in a bar there and made some friends, we played cards and laughed, then we started to drive home. It took us a long time to arrive home because there was a lot of traffic on the road.
#Person1#: Well, that was a lovely day.
#Person2#: That's right. So why did you call me?
#Person1#: Oh, I wanted to give your book back, so are you free now?
#Person2#: Ok, let's meet at the cafe downstairs in 30 minutes.
#Person1#: Well, see you then.",BART,"Jimmy went to Beihai Park with Jennie and Bill. They had lunch, walked along the river, had a drink, and played cards.",no,,no,,no,,no,,no,,no,,no,,no,,0
741,test_298,"#Person1#: Jimmy, I called you yesterday, but you didn't pick up.
#Person2#: I'm sorry Amy, I came home very late yesterday evening because Jennie and Bill invited me for a picnic.
#Person1#: Oh, how lovely, did you enjoy yourself?
#Person2#: Yes, I had a great time.
#Person1#: When did you go to have the picnic?
#Person2#: Jenny and Bill came in their car at about 9:00 o'clock in the morning and we left soon afterwards.
#Person1#: And where did you go for the picnic?
#Person2#: We went to Beihai Park.
#Person1#: Oh, it's lovely in Beihai Park at this time of year.
#Person2#: Yes, it was sunny and there were lots of people, we had lunch near the river. Then, after lunch. We went for a walk along the river and looked at the beautiful view there.
#Person1#: What did you do then?
#Person2#: We had a drink in a bar there and made some friends, we played cards and laughed, then we started to drive home. It took us a long time to arrive home because there was a lot of traffic on the road.
#Person1#: Well, that was a lovely day.
#Person2#: That's right. So why did you call me?
#Person1#: Oh, I wanted to give your book back, so are you free now?
#Person2#: Ok, let's meet at the cafe downstairs in 30 minutes.
#Person1#: Well, see you then.",UniLM,jimmy tells amy he came home very late yesterday evening because jennie and bill invited him for a picnic . he tells amy about the picnic he had yesterday and what he did there .,no,,no,,no,,no,,no,,no,,no,,no,,0
742,test_298,"#Person1#: Jimmy, I called you yesterday, but you didn't pick up.
#Person2#: I'm sorry Amy, I came home very late yesterday evening because Jennie and Bill invited me for a picnic.
#Person1#: Oh, how lovely, did you enjoy yourself?
#Person2#: Yes, I had a great time.
#Person1#: When did you go to have the picnic?
#Person2#: Jenny and Bill came in their car at about 9:00 o'clock in the morning and we left soon afterwards.
#Person1#: And where did you go for the picnic?
#Person2#: We went to Beihai Park.
#Person1#: Oh, it's lovely in Beihai Park at this time of year.
#Person2#: Yes, it was sunny and there were lots of people, we had lunch near the river. Then, after lunch. We went for a walk along the river and looked at the beautiful view there.
#Person1#: What did you do then?
#Person2#: We had a drink in a bar there and made some friends, we played cards and laughed, then we started to drive home. It took us a long time to arrive home because there was a lot of traffic on the road.
#Person1#: Well, that was a lovely day.
#Person2#: That's right. So why did you call me?
#Person1#: Oh, I wanted to give your book back, so are you free now?
#Person2#: Ok, let's meet at the cafe downstairs in 30 minutes.
#Person1#: Well, see you then.",MV-BART,"Jimmy tells Amy that he came home very late yesterday evening because Jennie and Bill invited him for a picnic. Jimmy went to Beihai Park and had lunch and walked along the river. He had a drink in a bar and played cards and laughed, but it took him a long time to arrive home because there was a lot of traffic on the road. Amy calls Jimmy to give his book back.",no,,no,,no,,no,,no,,no,,no,,no,,0
743,test_298,"#Person1#: Jimmy, I called you yesterday, but you didn't pick up.
#Person2#: I'm sorry Amy, I came home very late yesterday evening because Jennie and Bill invited me for a picnic.
#Person1#: Oh, how lovely, did you enjoy yourself?
#Person2#: Yes, I had a great time.
#Person1#: When did you go to have the picnic?
#Person2#: Jenny and Bill came in their car at about 9:00 o'clock in the morning and we left soon afterwards.
#Person1#: And where did you go for the picnic?
#Person2#: We went to Beihai Park.
#Person1#: Oh, it's lovely in Beihai Park at this time of year.
#Person2#: Yes, it was sunny and there were lots of people, we had lunch near the river. Then, after lunch. We went for a walk along the river and looked at the beautiful view there.
#Person1#: What did you do then?
#Person2#: We had a drink in a bar there and made some friends, we played cards and laughed, then we started to drive home. It took us a long time to arrive home because there was a lot of traffic on the road.
#Person1#: Well, that was a lovely day.
#Person2#: That's right. So why did you call me?
#Person1#: Oh, I wanted to give your book back, so are you free now?
#Person2#: Ok, let's meet at the cafe downstairs in 30 minutes.
#Person1#: Well, see you then.",CODS,"Jimmy tells Amy he came home very late yesterday evening because Jenny and Bill invited him for a picnic. Jimmy tells Amy he went to Beihai Park to have a picnic, had lunch near the river, and went for a walk along the river after lunch, then drove home.",yes,drove home,no,,no,,no,,no,,no,,no,,no,,1
